CustomerID,Age,Gender,Annual_Income_Lakhs,Spending_Score,Purchase_Frequency,Recency_Days,Preferred_Category,Cluster,PCA1,PCA2,Segment_Name
CUST1368,27,Female,6.6,14,2,80,Beauty,1,-2.0704361270703564,-0.9286026990691844,Price-Sensitive / At Risk
CUST1035,42,Male,15.6,80,23,16,Groceries,0,1.864134251857358,0.8091769692443616,Premium Loyalists
CUST1182,57,Female,17.1,47,6,85,Electronics,4,-0.8767338378656501,2.4211987877720147,Affluent Disengaged
CUST1185,36,Male,17.0,29,5,111,Beauty,4,-1.5792532512084554,0.9091789309928838,Affluent Disengaged
CUST1151,38,Male,16.0,11,5,61,Beauty,4,-1.4064713328877465,0.9365316604210376,Affluent Disengaged
CUST1208,26,Male,4.7,79,19,12,Groceries,2,1.2956218165788962,-1.6351898954763175,Budget Enthusiasts
CUST1352,18,Male,3.3,16,2,81,Beauty,1,-2.119307557446073,-1.997374991921728,Price-Sensitive / At Risk
CUST1095,26,Male,11.8,89,20,3,Groceries,2,1.9550444416300887,-0.9129335333837694,Budget Enthusiasts
CUST1377,31,Female,4.1,15,4,77,Electronics,1,-1.9849453978011296,-0.9052258971670172,Price-Sensitive / At Risk
CUST1303,20,Male,8.8,82,20,9,Beauty,2,1.641777670032624,-1.667541289206994,Budget Enthusiasts
CUST1098,31,Male,14.3,76,31,19,Beauty,0,2.275536024808616,-0.1687451524441433,Premium Loyalists
CUST1236,32,Male,5.3,57,16,19,Beauty,2,0.5133880565770209,-0.9936670185535974,Budget Enthusiasts
CUST1405,28,Male,2.3,20,2,91,Fashion,1,-2.2336064630111685,-1.3302969846335302,Price-Sensitive / At Risk
CUST1442,46,Male,12.2,64,8,58,Beauty,3,-0.1602579974392713,0.901636128772467,Steady Regulars
CUST1155,38,Female,12.2,27,7,98,Home & Kitchen,4,-1.5118167551543458,0.5176591299190287,Affluent Disengaged
CUST1123,32,Male,12.8,57,3,40,Groceries,3,-0.3468092548964392,-0.1193651686358129,Steady Regulars
CUST1339,25,Male,5.3,19,1,118,Home & Kitchen,1,-2.535061093402375,-1.175805445421347,Price-Sensitive / At Risk
CUST1079,42,Female,13.9,68,16,17,Home & Kitchen,3,1.0525658854877704,0.6792040132655547,Steady Regulars
CUST1062,36,Female,19.3,68,24,17,Groceries,0,1.8121674323250705,0.8051063579274973,Premium Loyalists
CUST1476,33,Female,7.5,41,12,38,Electronics,3,-0.2710369494751611,-0.5659898146404223,Steady Regulars
CUST1126,24,Female,17.5,37,7,121,Groceries,4,-1.3203757594596706,0.0169988902815186,Affluent Disengaged
CUST1319,25,Female,4.2,69,19,22,Electronics,2,0.9353078592597872,-1.7056695255298255,Budget Enthusiasts
CUST1317,22,Female,5.1,59,18,7,Sports,2,0.8767498067394768,-1.8239136215799925,Budget Enthusiasts
CUST1496,50,Female,12.0,76,6,16,Electronics,3,0.4678107443051599,1.0591040446633788,Steady Regulars
CUST1431,39,Male,8.1,52,12,28,Beauty,3,0.0935431684298766,-0.1009935604837728,Steady Regulars
CUST1451,45,Male,11.9,41,12,26,Sports,3,-0.0144935251144856,0.8272112287745915,Steady Regulars
CUST1418,49,Male,5.1,30,3,157,Beauty,1,-2.749491192411045,0.6892703277608584,Price-Sensitive / At Risk
CUST1025,35,Male,13.6,99,28,5,Beauty,0,2.716785780044281,-0.060073688017605,Premium Loyalists
CUST1329,18,Female,4.7,16,3,144,Home & Kitchen,1,-2.7808020501900605,-1.723533988888682,Price-Sensitive / At Risk
CUST1440,36,Male,8.4,42,12,42,Home & Kitchen,3,-0.2785195184700477,-0.2307389240933091,Steady Regulars
CUST1511,36,Female,11.4,65,13,34,Sports,3,0.5089784361614303,-0.0149525697256102,Steady Regulars
CUST1127,51,Male,20.4,25,5,125,Groceries,4,-1.7828702889878505,2.4915488577947107,Affluent Disengaged
CUST1424,48,Female,11.2,63,14,27,Fashion,3,0.5589971053042299,0.8884857049820929,Steady Regulars
CUST1328,42,Male,3.6,22,2,148,Fashion,1,-2.9077062321290112,-0.0011498090670651,Price-Sensitive / At Risk
CUST1179,27,Male,16.9,27,9,106,Groceries,4,-1.2579722437690786,0.1970413701254249,Affluent Disengaged
CUST1444,42,Male,7.9,54,14,8,Electronics,3,0.4996270418126012,0.0618206833084441,Steady Regulars
CUST1381,21,Female,4.6,25,3,99,Electronics,1,-2.0401451384236013,-1.62644027480291,Price-Sensitive / At Risk
CUST1224,18,Male,6.5,76,23,39,Electronics,2,1.2634241068260674,-1.9949435265912043,Budget Enthusiasts
CUST1359,18,Female,5.9,15,4,109,Groceries,1,-2.2591900486094274,-1.6540464809058155,Price-Sensitive / At Risk
CUST1094,37,Male,19.9,86,18,15,Groceries,0,1.8523492812955664,0.8705597837860173,Premium Loyalists
CUST1070,37,Female,18.9,81,21,15,Fashion,0,1.9061024839759348,0.7802240404252986,Premium Loyalists
CUST1037,37,Male,16.2,85,21,18,Electronics,0,1.859889009981668,0.4708521290010238,Premium Loyalists
CUST1161,53,Male,9.7,18,3,79,Fashion,4,-1.9016293852484405,1.410191569202419,Affluent Disengaged
CUST1012,43,Female,18.5,77,25,14,Sports,0,2.0575077375592934,1.2146680332920672,Premium Loyalists
CUST1145,41,Male,16.2,23,5,71,Home & Kitchen,4,-1.268658776636824,1.1584899966379991,Affluent Disengaged
CUST1361,35,Female,4.9,24,5,74,Fashion,1,-1.6684390653942152,-0.5518682452608891,Price-Sensitive / At Risk
CUST1128,47,Male,18.2,24,7,100,Groceries,4,-1.4241594937782869,1.894271833631726,Affluent Disengaged
CUST1448,26,Female,9.4,50,14,57,Electronics,2,-0.0719874143632328,-0.9031258953543384,Budget Enthusiasts
CUST1010,32,Female,17.3,80,26,14,Groceries,0,2.1954603269904776,0.2156359105981862,Premium Loyalists
CUST1382,40,Female,3.0,22,1,37,Groceries,1,-1.6145129027726342,-0.4332754219553497,Price-Sensitive / At Risk
CUST1177,44,Male,15.3,32,7,101,Beauty,4,-1.350823820209596,1.3090725631514373,Affluent Disengaged
CUST1232,32,Female,9.0,75,10,35,Electronics,2,0.4478915825262983,-0.6295702480453763,Budget Enthusiasts
CUST1211,25,Female,5.8,74,13,15,Beauty,2,0.788513712317696,-1.560852742222587,Budget Enthusiasts
CUST1129,39,Male,18.6,36,6,82,Groceries,4,-0.9521485502159748,1.2323435284998754,Affluent Disengaged
CUST1144,57,Male,17.4,24,9,109,Beauty,4,-1.473582468980161,2.597694050829942,Affluent Disengaged
CUST1242,24,Male,6.2,73,20,21,Groceries,2,1.180983446192326,-1.5823549519207696,Budget Enthusiasts
CUST1008,36,Female,18.1,97,25,10,Sports,0,2.5681997074171594,0.5336251761627326,Premium Loyalists
CUST1299,27,Female,3.1,85,21,10,Beauty,2,1.5258110426515408,-1.7649172061172995,Budget Enthusiasts
CUST1255,28,Male,7.4,78,17,21,Electronics,2,1.1171890416065453,-1.1597148249217846,Budget Enthusiasts
CUST1378,30,Female,2.8,13,1,103,Beauty,1,-2.595633389563598,-1.0663984360773335,Price-Sensitive / At Risk
CUST1342,47,Male,5.4,19,1,113,Groceries,1,-2.564780674590695,0.5320480392081135,Price-Sensitive / At Risk
CUST1009,38,Male,22.8,75,29,19,Fashion,0,2.397731928302359,1.3171351819074957,Premium Loyalists
CUST1157,54,Male,13.4,30,4,91,Beauty,4,-1.5854787858855448,1.866341032980291,Affluent Disengaged
CUST1028,41,Female,20.5,97,25,24,Groceries,0,2.460592619171708,1.2128086800484277,Premium Loyalists
CUST1267,35,Male,7.3,69,21,17,Beauty,2,1.2009361903495843,-0.5987378761922947,Budget Enthusiasts
CUST1065,43,Female,14.2,73,27,1,Sports,0,2.107238387329629,0.7318136251633631,Premium Loyalists
CUST1256,20,Female,6.9,77,16,20,Home & Kitchen,2,1.0565781607706566,-1.832395255371004,Budget Enthusiasts
CUST1325,30,Female,5.2,24,2,177,Groceries,1,-3.1118857360557715,-0.7088196562853307,Price-Sensitive / At Risk
CUST1154,37,Female,15.3,26,4,105,Beauty,4,-1.7051299155220057,0.801305848634287,Affluent Disengaged
CUST1049,43,Male,16.5,82,30,7,Sports,0,2.518554738192696,0.9564268902827884,Premium Loyalists
CUST1209,32,Male,5.5,61,14,16,Electronics,2,0.5125532644425905,-0.9935082332688148,Budget Enthusiasts
CUST1288,18,Male,5.0,48,21,14,Home & Kitchen,2,0.7602928777154334,-2.0859812358770258,Budget Enthusiasts
CUST1002,31,Female,18.7,84,27,14,Sports,0,2.406944164867638,0.2746749456170396,Premium Loyalists
CUST1270,26,Female,5.3,78,24,10,Sports,2,1.6557098604121396,-1.5712175747283388,Budget Enthusiasts
CUST1266,26,Male,7.7,63,14,21,Beauty,2,0.6011966361381003,-1.2153326509851845,Budget Enthusiasts
CUST1334,24,Female,1.5,18,4,154,Home & Kitchen,1,-2.935170935389272,-1.6012652728282504,Price-Sensitive / At Risk
CUST1341,21,Female,4.6,16,2,95,Groceries,1,-2.25825697373518,-1.5946432594381703,Price-Sensitive / At Risk
CUST1096,28,Male,17.9,80,23,16,Sports,0,2.0083672455153843,-0.022989634740558,Premium Loyalists
CUST1473,53,Male,7.6,37,10,35,Sports,3,-0.5402537915698362,1.0089126993523143,Steady Regulars
CUST1501,34,Female,9.8,66,5,47,Groceries,3,-0.2164061943114811,-0.3217696468479054,Steady Regulars
CUST1510,50,Male,12.3,48,12,63,Electronics,3,-0.3235235632565393,1.2993599546143964,Steady Regulars
CUST1117,31,Female,16.0,45,5,103,Groceries,4,-1.1386283752390949,0.3267373973651419,Affluent Disengaged
CUST1046,40,Female,23.3,90,33,11,Sports,0,3.1089654913158764,1.4452154129225243,Premium Loyalists
CUST1162,37,Female,15.6,31,3,93,Sports,4,-1.5015315064341066,0.7904942054957543,Affluent Disengaged
CUST1499,44,Male,8.1,56,6,59,Fashion,3,-0.6255576848417388,0.331828346714789,Steady Regulars
CUST1118,45,Female,15.0,28,6,103,Electronics,4,-1.5470564195058825,1.3751714839930889,Affluent Disengaged
CUST1289,18,Female,5.2,73,6,15,Electronics,2,0.3046108134734964,-2.1618362919122536,Budget Enthusiasts
CUST1078,39,Male,14.3,79,27,8,Home & Kitchen,0,2.1752031402339083,0.4200150684737544,Premium Loyalists
CUST1402,37,Female,5.4,7,4,75,Electronics,1,-2.11707310688495,-0.2657268123878862,Price-Sensitive / At Risk
CUST1064,42,Female,14.3,86,26,3,Fashion,0,2.312833592875751,0.6134885293542894,Premium Loyalists
CUST1459,25,Male,7.6,74,9,19,Fashion,2,0.5358354935309382,-1.352522320582887,Budget Enthusiasts
CUST1397,37,Female,4.7,28,4,51,Fashion,1,-1.3778372087408088,-0.4793348265784523,Price-Sensitive / At Risk
CUST1231,24,Male,4.0,85,17,22,Sports,2,1.1543995952860782,-1.8733060836167508,Budget Enthusiasts
CUST1298,26,Male,8.8,78,24,21,Groceries,2,1.6468662036662256,-1.1642227454322212,Budget Enthusiasts
CUST1187,49,Male,14.3,21,5,80,Sports,4,-1.5282860466916306,1.5951854503245058,Affluent Disengaged
CUST1513,40,Male,9.8,45,12,33,Groceries,3,-0.0667429737103267,0.2038303170864382,Steady Regulars
CUST1200,30,Male,14.7,23,2,108,Electronics,4,-1.9349045885357357,0.2119548362480383,Affluent Disengaged
CUST1351,30,Female,2.8,16,4,134,Beauty,1,-2.710934180734093,-1.0219554639653687,Price-Sensitive / At Risk
CUST1122,31,Male,20.0,31,6,86,Home & Kitchen,4,-1.0274693524276883,0.7954854336473555,Affluent Disengaged
CUST1479,25,Female,6.6,59,13,44,Groceries,2,0.1246767626882727,-1.3526072353191647,Budget Enthusiasts
CUST1443,43,Female,12.4,36,14,35,Beauty,3,-0.0760638410927784,0.7648840888019214,Steady Regulars
CUST1308,18,Female,5.2,83,12,21,Sports,2,0.8560411732245516,-2.1968617346548984,Budget Enthusiasts
CUST1472,41,Male,10.0,48,10,50,Beauty,3,-0.3416581482393093,0.323953321000882,Steady Regulars
CUST1159,37,Male,17.8,18,5,84,Fashion,4,-1.4653867056720045,1.071074167860148,Affluent Disengaged
CUST1086,41,Female,15.3,74,25,9,Fashion,0,1.9448569099596436,0.710022854489342,Premium Loyalists
CUST1226,37,Female,5.2,79,20,22,Fashion,2,1.2096093294010684,-0.7083693132922058,Budget Enthusiasts
CUST1263,34,Male,6.3,78,33,9,Beauty,2,2.2742491354441063,-0.8472255378033591,Budget Enthusiasts
CUST1332,22,Female,2.7,24,3,126,Beauty,1,-2.469933027514171,-1.702715793263756,Price-Sensitive / At Risk
CUST1411,20,Female,4.2,31,4,84,Beauty,1,-1.6639604932421697,-1.803141457441949,Price-Sensitive / At Risk
CUST1077,35,Female,18.5,84,24,16,Sports,0,2.156133164786087,0.5682986720552232,Premium Loyalists
CUST1398,38,Male,5.3,15,5,131,Fashion,1,-2.5726456799095323,-0.127654873974059,Price-Sensitive / At Risk
CUST1383,18,Female,4.5,26,1,125,Home & Kitchen,1,-2.464565533499159,-1.8238758930341497,Price-Sensitive / At Risk
CUST1088,38,Male,16.8,92,29,13,Home & Kitchen,0,2.632424043661082,0.5704908348287733,Premium Loyalists
CUST1515,52,Male,7.8,62,11,19,Fashion,3,0.2932925466927913,0.8144276036659016,Steady Regulars
CUST1183,47,Female,14.6,26,7,60,Electronics,4,-1.0155621672284247,1.4123871437344202,Affluent Disengaged
CUST1106,37,Male,21.0,88,22,11,Electronics,0,2.255024198806068,0.9734603059225482,Premium Loyalists
CUST1409,37,Female,3.6,23,1,118,Sports,1,-2.559731026541649,-0.4498570015764211,Price-Sensitive / At Risk
CUST1050,38,Male,14.4,82,22,16,Home & Kitchen,0,1.8151978483132156,0.3584787544465818,Premium Loyalists
CUST1390,31,Male,4.7,14,3,94,Beauty,1,-2.2629164819864998,-0.8018120897587973,Price-Sensitive / At Risk
CUST1006,29,Female,16.4,84,19,3,Beauty,0,1.9308091815616049,-0.1507339385365229,Premium Loyalists
CUST1018,31,Male,14.4,81,26,7,Electronics,0,2.2032263237472813,-0.1994423697473853,Premium Loyalists
CUST1235,32,Female,6.9,61,13,28,Sports,2,0.3478145840592662,-0.8156947264994334,Budget Enthusiasts
CUST1413,32,Female,6.2,18,6,119,Electronics,1,-2.2314852743261056,-0.5301028048067512,Price-Sensitive / At Risk
CUST1407,29,Female,4.8,18,2,97,Groceries,1,-2.265815742026103,-0.9569238267735196,Price-Sensitive / At Risk
CUST1107,31,Male,19.6,69,22,13,Electronics,0,1.7821688524272483,0.4395420628806207,Premium Loyalists
CUST1135,48,Female,11.5,11,6,115,Home & Kitchen,4,-2.214425651053921,1.3180784307821198,Affluent Disengaged
CUST1414,23,Male,3.2,26,3,99,Sports,1,-2.077438030553701,-1.6300563708655242,Price-Sensitive / At Risk
CUST1227,29,Female,4.3,85,24,11,Beauty,2,1.7498923151997416,-1.4771620239111798,Budget Enthusiasts
CUST1215,43,Male,5.3,72,22,19,Sports,3,1.2028099616713053,-0.2085400225554672,Steady Regulars
CUST1191,47,Female,9.5,37,5,79,Groceries,4,-1.3254435832898874,0.8396183291897978,Affluent Disengaged
CUST1453,38,Female,9.1,68,18,20,Fashion,2,0.992533401212217,-0.1558529798516773,Budget Enthusiasts
CUST1321,44,Female,6.4,26,2,125,Home & Kitchen,1,-2.4408567073990315,0.4017387629264122,Price-Sensitive / At Risk
CUST1283,25,Male,6.4,68,9,34,Groceries,2,0.1729574899689903,-1.430405167645044,Budget Enthusiasts
CUST1030,41,Female,26.7,73,23,6,Sports,0,2.2399264109987165,1.9671315236399785,Premium Loyalists
CUST1170,45,Male,17.3,28,6,55,Fashion,4,-0.869470083251293,1.53745847737319,Affluent Disengaged
CUST1181,38,Female,13.8,22,5,98,Home & Kitchen,4,-1.69931434252089,0.716820220663986,Affluent Disengaged
CUST1101,35,Female,20.7,88,20,2,Home & Kitchen,0,2.2298203767025764,0.7691974866263579,Premium Loyalists
CUST1198,55,Male,21.5,20,8,110,Groceries,4,-1.4844588482563834,2.9145235618859644,Affluent Disengaged
CUST1210,28,Female,3.2,89,12,30,Electronics,2,0.7622975349549532,-1.6506253531237864,Budget Enthusiasts
CUST1136,44,Male,21.9,34,1,112,Beauty,4,-1.605351478957436,2.052619764768224,Affluent Disengaged
CUST1484,43,Male,9.5,60,11,5,Fashion,3,0.5227572268937117,0.2858657453633403,Steady Regulars
CUST1441,51,Male,9.2,54,10,29,Sports,3,-0.0205465219864252,0.945422923243593,Steady Regulars
CUST1199,37,Male,12.1,29,4,110,Home & Kitchen,4,-1.816544939646725,0.4449114842449511,Affluent Disengaged
CUST1374,32,Male,4.5,8,3,98,Home & Kitchen,1,-2.457646095245079,-0.7127805410631357,Price-Sensitive / At Risk
CUST1167,45,Male,13.0,21,6,90,Electronics,4,-1.614825102170342,1.1600500353029637,Affluent Disengaged
CUST1395,26,Male,3.7,38,4,144,Sports,1,-2.2946474225310376,-1.3089044256256277,Price-Sensitive / At Risk
CUST1137,52,Male,22.1,19,2,71,Groceries,4,-1.3922954642772396,2.681336232755188,Affluent Disengaged
CUST1286,28,Female,3.4,56,17,21,Home & Kitchen,2,0.4817510746438379,-1.5058969360945034,Budget Enthusiasts
CUST1336,40,Female,3.9,31,3,140,Beauty,1,-2.521540724375442,-0.1778296943329387,Price-Sensitive / At Risk
CUST1132,48,Male,9.8,28,4,95,Fashion,4,-1.7844548199799617,1.0201505185518591,Affluent Disengaged
CUST1040,43,Female,18.5,71,27,28,Groceries,0,1.8849570026255211,1.2661533016939694,Premium Loyalists
CUST1216,31,Male,6.6,69,10,27,Home & Kitchen,2,0.330308319218806,-0.9611705182083596,Budget Enthusiasts
CUST1044,40,Male,16.5,78,27,15,Beauty,0,2.141983093179652,0.7578836431112228,Premium Loyalists
CUST1055,35,Female,20.5,95,18,10,Fashion,0,2.1451428116878684,0.7332259853118185,Premium Loyalists
CUST1488,32,Female,8.6,68,10,36,Beauty,2,0.2650677030501541,-0.6415534411682918,Budget Enthusiasts
CUST1300,18,Female,7.4,63,16,34,Electronics,2,0.5983712034752402,-1.84524391210456,Budget Enthusiasts
CUST1468,49,Female,12.1,48,14,52,Fashion,3,-0.0560360317214817,1.1777054501358313,Steady Regulars
CUST1305,22,Male,7.0,66,22,11,Beauty,2,1.320883645772316,-1.6391343550364608,Budget Enthusiasts
CUST1036,46,Male,16.8,88,30,10,Fashion,0,2.612988915043296,1.2019992313842942,Premium Loyalists
CUST1316,27,Female,6.6,79,15,28,Beauty,2,0.8937635438748636,-1.3154178890326982,Budget Enthusiasts
CUST1400,42,Male,5.5,22,2,119,Sports,1,-2.4797709089666378,0.1531973265122375,Price-Sensitive / At Risk
CUST1310,34,Male,7.6,74,27,12,Groceries,2,1.7923572723731558,-0.6775862702098522,Budget Enthusiasts
CUST1277,38,Male,4.5,76,12,14,Beauty,2,0.6747314097865699,-0.7059461363211885,Budget Enthusiasts
CUST1125,41,Female,18.2,22,7,95,Fashion,4,-1.3808630585677486,1.428021923265708,Affluent Disengaged
CUST1143,51,Female,12.2,16,4,82,Sports,4,-1.8165724674246864,1.5446251633544068,Affluent Disengaged
CUST1111,50,Female,16.3,21,5,69,Electronics,4,-1.3237747273919014,1.872399425665329,Affluent Disengaged
CUST1324,42,Female,3.7,23,3,122,Fashion,1,-2.492915172728134,-0.0444917932035834,Price-Sensitive / At Risk
CUST1333,28,Male,5.2,40,3,43,Sports,1,-1.0216014419283057,-1.188752199086417,Price-Sensitive / At Risk
CUST1394,26,Female,3.9,18,6,130,Beauty,1,-2.425263237693888,-1.2282122386745578,Price-Sensitive / At Risk
CUST1474,56,Male,9.1,53,14,31,Sports,3,0.1757903892007729,1.3281515450119243,Steady Regulars
CUST1108,36,Female,22.0,81,20,6,Home & Kitchen,0,2.06736305462139,1.027997323203767,Premium Loyalists
CUST1456,37,Female,10.7,48,9,46,Beauty,3,-0.3165532246944159,0.0838453077868914,Steady Regulars
CUST1013,38,Male,18.7,85,24,24,Fashion,0,2.073700578863501,0.833956693532634,Premium Loyalists
CUST1273,24,Female,7.4,54,6,15,Electronics,2,-0.0645313683173534,-1.3717510636095689,Budget Enthusiasts
CUST1048,40,Male,20.9,85,16,15,Electronics,0,1.7191370050212853,1.2189488035434577,Premium Loyalists
CUST1204,23,Male,6.1,45,22,23,Beauty,2,0.6676265141985657,-1.5472950611634877,Budget Enthusiasts
CUST1478,45,Female,8.8,55,16,40,Fashion,3,0.2799904685809694,0.4493022594484171,Steady Regulars
CUST1120,42,Male,23.2,27,8,110,Beauty,4,-1.2104673427023067,2.063505897530973,Affluent Disengaged
CUST1022,33,Female,13.9,81,27,7,Sports,0,2.2435468464842487,-0.1000135111160276,Premium Loyalists
CUST1403,36,Female,5.5,21,7,97,Fashion,1,-1.8680501078229517,-0.3524609852640886,Price-Sensitive / At Risk
CUST1084,35,Female,22.4,79,27,11,Groceries,0,2.449934677836433,1.008909822853225,Premium Loyalists
CUST1131,52,Male,17.2,31,6,82,Home & Kitchen,4,-1.1706869724368465,2.1078132297152865,Affluent Disengaged
CUST1457,38,Female,9.3,44,15,45,Electronics,3,-0.045550903301582,0.0190969655426279,Steady Regulars
CUST1494,44,Female,6.0,51,12,26,Electronics,3,-0.0019853360953624,0.0556934072320404,Steady Regulars
CUST1330,43,Male,4.4,23,2,110,Electronics,1,-2.390460550553603,0.0879721049577065,Price-Sensitive / At Risk
CUST1230,34,Female,4.7,80,14,1,Beauty,2,1.083585846282402,-1.037248252105965,Budget Enthusiasts
CUST1507,52,Female,7.4,52,15,26,Beauty,3,0.2380439346697936,0.8246520792704184,Steady Regulars
CUST1287,36,Male,7.3,62,11,11,Electronics,2,0.4433581662738417,-0.4969337302890647,Budget Enthusiasts
CUST1124,49,Female,19.0,36,5,96,Home & Kitchen,4,-1.221282612172495,2.0792770433096166,Affluent Disengaged
CUST1034,32,Male,18.8,74,20,13,Electronics,0,1.7257928117147492,0.408356094484375,Premium Loyalists
CUST1486,44,Male,10.9,46,8,23,Beauty,3,-0.1666810449762106,0.6142176539980574,Steady Regulars
CUST1005,24,Female,18.2,83,24,10,Fashion,0,2.2448090499032824,-0.3250698245046187,Premium Loyalists
CUST1412,43,Male,3.9,20,2,61,Sports,1,-1.869132730782708,-0.0475271781324828,Price-Sensitive / At Risk
CUST1020,38,Male,15.2,78,30,12,Electronics,0,2.3419667975718803,0.452028571999765,Premium Loyalists
CUST1220,25,Male,5.9,71,18,16,Sports,2,1.0487541120457773,-1.5376797467728278,Budget Enthusiasts
CUST1380,48,Female,4.2,12,4,158,Home & Kitchen,1,-3.12400233386034,0.5915407460577009,Price-Sensitive / At Risk
CUST1512,54,Female,10.5,51,14,54,Electronics,3,-0.0937906291101936,1.379883370252584,Steady Regulars
CUST1420,33,Female,4.7,36,3,67,Home & Kitchen,1,-1.4474893501074146,-0.7931197103664687,Price-Sensitive / At Risk
CUST1357,34,Male,5.4,21,1,130,Electronics,1,-2.6743245180947217,-0.4525127621885781,Price-Sensitive / At Risk
CUST1150,27,Female,19.1,29,5,156,Electronics,4,-2.02076470257083,0.5284474079254546,Affluent Disengaged
CUST1225,22,Male,9.6,93,7,6,Beauty,2,1.0712607657013122,-1.4703335120445606,Budget Enthusiasts
CUST1248,23,Female,6.9,81,24,9,Home & Kitchen,2,1.8060661861938372,-1.6422825628681037,Budget Enthusiasts
CUST1454,48,Female,10.8,48,7,27,Groceries,3,-0.2597417686639715,0.9129547488233144,Steady Regulars
CUST1152,39,Male,16.9,10,2,132,Electronics,4,-2.4803752969836883,1.2545109241289314,Affluent Disengaged
CUST1493,40,Male,10.5,50,17,39,Sports,3,0.3316220436649494,0.2681527580260738,Steady Regulars
CUST1318,34,Male,4.1,68,10,20,Electronics,2,0.2907614952351729,-1.013246661984582,Budget Enthusiasts
CUST1292,31,Male,6.5,86,18,19,Sports,2,1.341560747671107,-1.0652044475703393,Budget Enthusiasts
CUST1234,26,Female,4.4,61,23,22,Fashion,2,1.028710703945663,-1.573671486376773,Budget Enthusiasts
CUST1011,44,Male,14.9,70,15,11,Home & Kitchen,3,1.1319011941239654,0.9251063201752816,Steady Regulars
CUST1280,31,Female,6.2,55,18,15,Fashion,2,0.6897126637708477,-0.9720246843591748,Budget Enthusiasts
CUST1072,30,Female,18.7,83,25,10,Groceries,0,2.3041787139319267,0.1949030814314089,Premium Loyalists
CUST1253,27,Female,3.8,84,21,12,Sports,2,1.5042450073167222,-1.6795801635827552,Budget Enthusiasts
CUST1093,35,Female,18.3,96,22,9,Fashion,0,2.368425986220545,0.4821694408104763,Premium Loyalists
CUST1492,50,Female,12.6,57,14,35,Electronics,3,0.3686237648834103,1.2391745345793788,Steady Regulars
CUST1350,18,Female,3.6,25,4,104,Beauty,1,-2.058233803841767,-1.960445744817136,Price-Sensitive / At Risk
CUST1416,39,Male,4.8,19,3,94,Beauty,1,-2.182547252910491,-0.19188778889337,Price-Sensitive / At Risk
CUST1375,29,Female,5.1,16,1,84,Sports,1,-2.2057480575006805,-0.9394072495209662,Price-Sensitive / At Risk
CUST1401,34,Female,4.6,23,5,83,Groceries,1,-1.8086575244021557,-0.6410624351225642,Price-Sensitive / At Risk
CUST1193,51,Female,16.1,41,6,134,Electronics,4,-1.6270842904283949,1.9647522664703676,Affluent Disengaged
CUST1258,38,Male,6.7,75,17,20,Sports,2,0.994008206753498,-0.4502608149636011,Budget Enthusiasts
CUST1495,45,Male,10.4,48,14,35,Home & Kitchen,3,0.1098186348679366,0.647580141409855,Steady Regulars
CUST1340,45,Male,4.0,25,5,109,Electronics,1,-2.155267776450161,0.186801704497337,Price-Sensitive / At Risk
CUST1504,47,Male,12.1,62,10,28,Fashion,3,0.2927705700024547,0.9185916790951132,Steady Regulars
CUST1196,27,Male,6.6,11,6,126,Home & Kitchen,1,-2.4378205259196752,-0.830226663957744,Price-Sensitive / At Risk
CUST1344,23,Male,5.7,29,3,135,Groceries,1,-2.365178100783572,-1.2987126476841286,Price-Sensitive / At Risk
CUST1138,50,Male,20.8,15,6,119,Fashion,4,-1.8453148626017573,2.4893279173743306,Affluent Disengaged
CUST1261,25,Female,5.5,71,15,16,Fashion,2,0.8327322971847618,-1.5801688222921113,Budget Enthusiasts
CUST1039,32,Female,21.2,81,25,12,Fashion,0,2.317136954621067,0.6382205195834348,Premium Loyalists
CUST1463,37,Female,8.5,45,13,49,Home & Kitchen,3,-0.2318544260605789,-0.1423187260470864,Steady Regulars
CUST1202,41,Female,8.3,74,15,7,Electronics,3,1.043475579425335,-0.0604467665311608,Steady Regulars
CUST1481,61,Female,9.7,46,17,21,Electronics,3,0.3452777555857834,1.791696459054574,Steady Regulars
CUST1291,29,Female,4.6,71,11,12,Electronics,2,0.5635523156636375,-1.374636471081659,Budget Enthusiasts
CUST1449,47,Male,9.5,69,9,23,Electronics,3,0.3488427480322717,0.5926028822685876,Steady Regulars
CUST1190,43,Male,8.6,22,6,100,Fashion,4,-1.8676329101604567,0.5343328243656724,Affluent Disengaged
CUST1252,29,Female,6.1,67,25,21,Fashion,2,1.3578667101963962,-1.1823837413734073,Budget Enthusiasts
CUST1113,38,Male,22.3,25,5,96,Electronics,4,-1.298665155785252,1.6376014732786004,Affluent Disengaged
CUST1438,38,Female,12.6,53,11,35,Sports,3,0.1300000754663995,0.327347561757264,Steady Regulars
CUST1184,51,Male,16.9,17,5,56,Fashion,4,-1.2345119346405478,2.008661245299709,Affluent Disengaged
CUST1153,26,Male,16.2,28,4,99,Groceries,4,-1.506002208657732,0.0273400920523274,Affluent Disengaged
CUST1313,23,Male,6.7,57,19,29,Fashion,2,0.6809889061943212,-1.5198863242290557,Budget Enthusiasts
CUST1326,20,Female,5.1,28,1,102,Beauty,1,-2.1222586571954705,-1.6550085591088008,Price-Sensitive / At Risk
CUST1192,46,Female,16.1,38,6,126,Groceries,4,-1.573266429488491,1.574669764063206,Affluent Disengaged
